118-(118+140)/(2+1)	32
12/(((1)/(1+2))-(3/10))	360
10/(1-(1/3)-(1/2))	60
21.5-(40.5-21.5)	2.5
40*(3/4)/(6/7)	35
	None
180*40/(40-15)	288
240/((5/8)-(1/4))	640
0.34*(15-1)	4.76
240+240/6*2	320
2.7*0.08	0.216
(1-(2/5))/(2/5)	((3)/(2))
9*7	63
216/(8*0.9-6)	180
900/(1-(1/3))	1350
240/6-240*(2/5)/4	16
12*40-60	420
(10-3.72)/4/3.14	0.5
3.14*0.5	1.57
(7/2)*4/(1/3)	42
	None
24.6*2	49.2
3.14*40	125.6
60*(3/4)+6+60	111
1800/9/20	10
(24+16)*25	1000
(34+2)/3	12
(1/4)+(1/2)	((3)/(4))
840/12*18	1260
30/(1/5)*(3/10)	45
(50-38)/4	3
50*4*6/2	600
0.45*25	11.25
14*14	196
85/(18-1)	5
24/(8-6)	12
	None
14.6-7.8	6.8
(9-1)/2+1	5
1/((4/5)/4)-4	1
	None
60/3-1	19
15*(5-1)	60
816/4	204
27/9*8	24
(100-7)/3	31
	None
(24-1.5)/(1.5/3)	45
68*(2+1)	204
520*(1-40%-(1/4))	182
404/2	202
16*(7-1)	96
(324-18*8)/15	12
12*4*25	1200
(240-65)/2.5	70
1500/(30-5)	60
40*2	80
	None
(200+500)/5	140
(1-(3/7))/(1/7)	4
240/(3/4)	320
105/(1-40%+(1/10))	150
	None
546+119	665
1-(3/8)+(2/8)	((7)/(8))
16*(5/4)/(10/11)	22
490/(((5)/(1+5))-((1)/(1+3)))	840
2418-15*130	468
(6000-5000)/5000	20%
	None
(100*25)/(25-5)	125
180*(1-(2/3))	60
	None
72/4+8	26
20-(20*3-45)/(3+2)	17
(2/5)/0.6	((2)/(3))
(120*0.3)/(4.8-0.3)	8
9*3.5/(14-9)	6.3
5*37	185
(8+8-2)*2	28
576/3/4	48
50*12*2.5	1500
548-286	262
(2/5)+(1/3)+(3/8)-1	((13)/(120))
410-152+174	432
(270-20)/5+30	80
45/(5/9)	81
90*(1-(1/3))/(1-(1/4))	80
207+285	492
2350*(3/50)	141
	None
35*6+24*5	330
12*(18-3)/3*18	1080
36*25/45	20
5*9+64	109
20*15*4	1200
1/1.7	((10)/(17))
1800*(2/9)*(4/5)	320
26/(1-(4/5))	130
19.4+4.5+19.4	43.3
(490-10)/8	60
1-(2/5)-(1/3)	((4)/(15))
120*(1/6)+48	68
2006*(2004/2005)	2004((2004)/(2005))
	None
16/2	8
	None
768/(4*8)	24
200/2/4	25
(1/4)/(1+(1/4))	((1)/(5))
2.5*5	12.5
(120*4)/(4-1)	160
(100*10%+20)/(100+20)	25%
	None
3*8+20	44
1260/(105/5)	60
1500-3*240	780
15/(3/4)-15	5
	None
108/(3/8)*(2/3)	192
130*8	1040
	None
(35-7)/(1-(1/4)-(2/5))	80
60*12/9	80
(55-5)/(3-1)+55	80
605*8	4840
56*4.6/(4.6-0.6)	64.4
390/(((2)/(2+3))-((5)/(10+5)))	5850
24-24/4	18
3910/(18-13)	782
	None
4000*(1/8)	500
(25*4-58)/(4+2)	7
40*6/(6-1)	48
6/24	25%
(2/3)/6	((1)/(9))
24*(3/4)/(4/5)	22.5
(1000-400)/24	25
120+120*(1+(1/10))	252
245-175-25	45
10*10*10*7.8	7800
2.2*300/(2.2-0.2)	330
950/(1-(1/20))	1000
	None
405/4.5-50	40
240/3*4	320
5800+12000	17800
1200/(1-40%-(1/5))	3000
8/(4/5)/(1/3)	30
(16-1.8)/2	7.1
4*4*3	48
	None
39*5+55	250
285/95	3
433/5	86.6
(6+4+3)*4	52
(60/2+9-6)/3	11
20*15*(17-10)	2100
(27+32)-42	17
(820-120)/(120-70)+1	15
8*6+25	73
35-8	27
	None
2/(2+8)	((1)/(5))
48/4	12
5-2	3
	None
1/(1+10)	((1)/(11))
	None
60*3/15	12
(375/5)*12	900
104*3+104	416
1/(1/15)+1	16
800/2/8	50
	None
160/0.8	200
1/(2/7)	((7)/(2))
540/(45/3)	36
(12+7)*3	57
65*(136+74)	13650
6/(1/5)*(1/15)	2
12000*(2/5)+12000*(9/20)	10200
	None
(134+75)*28	5852
0.4/(5-1)*(10-1)	0.9
5/(1/5)	25
616/5.6-65	45
12*(3/4)+12-5	16
(457-57)/5-38	42
1-(4/9)	((5)/(9))
4.5*0.6/3	0.9
	None
(12-10.8)/12	10%
576*25/18	800
(6-1)*4	20
123*6+3	741
	None
384/(12*8)	4
	None
56*(1-(4/7))/(1-(3/5))-56	4
	None
2880/(161-129)	90
	None
125*6*4+35	3035
5800-280-120	5400
240/(240/8+10)	6
1+15+10	26
	None
(14-10)*3	12
3800-(160+13*22)	3354
1000/(10/3)	300
(3.6+0.34)/2	1.97
	None
350-100	250
2/30*(75-30)	3
(1/4)+(1/5)	((9)/(20))
104*6+5	629
	None
60*4/50	4.8
	None
9*6+4	58
2500*(1/2)*(2/5)	500
(150+93)/3	81
42/6	7
585/4.5-79.5	50.5
29*29	841
36*20/(20-2)	40
1.44*(1-(2/3))	0.48
65*3+207*5	1230
290+50+290	630
4400/(11/20)	8000
	None
20/(60%-((2)/(2+3)))	100
40*3/2	60
(21/3-1)*6	36
48/6*2	16
(588-210-45*4)/4	49.5
12.3/2.5-12.3/3	0.82
164.5/3.5	47
(35+40)*4	300
42*(1/3)+6	20
(350-130)/4	55
900/6*30	4500
1/((1/6)/3)	18
520*((1)/(1+25))	20
(345-45*3)/(45+15+45)	2
(4320-24)/3	1432
	None
(82*21+87*19)/40	84.375
60*4/3	80
42-(42-29)/(1/2)	16
64/(1+(1/7))	56
6.28/3.14	2
(2/3)+(4/5)	((22)/(15))
360/(3/8)	960
(2-1)/(1-(2/5)-(2/5))	5
(24000-18600)/270	20
980-65*12	200
37+42-48	31
12/(0.72/3)-3	47
(630-450)/(7-3)	45
1.3+0.7+1.3	3.3
	None
	None
39000/(7.5-1)	6000
23184-7576+23184	38792
6*(6/4)	9
30*(1+(1/10))	33
(62-5)*(8/4)	114
28/(4/5)	35
6*6*6	216
4/(20-4)	25%
113*2	226
3.7*3-36.8/4	1.9
1/(2/3)	((3)/(2))
5*8	40
6*4*50	1200
480+25*20	980
8/(6/3)	4
10/(260-10)	4%
4/(8/15)	7.5
150-60	90
1050+1050/1.5	1750
5*4*4	80
108*(1/6)/(1/5)	90
63/(1/9)	567
3600/(25*4)	36
60*3+(60+10)*4	460
128/4	32
960-(510+330+120-270+58)	212
240/6-240/8	10
(65+55)*8	960
(2/5)*2+(1/8)	((37)/(40))
(2400*5)/(4*30)	100
((5/8)+(1/2))/(3/4)	1((1)/(2))
50*(75+25)	5000
	None
	None
(1/9)*18	2
(38+30)*5	340
72+34*5	242
3/0.25	12
175/(15+20)	5
240*(1-(1/4))/(1-(1/3))-240	30
138/(1-(1/3))	207
60/(140+60)	30%
	None
12*8	96
24/(4/5)	30
	None
(42-28)*120	1680
450/((3/7)+(2/7))	630
65+360/(20-5)	89
280*5	1400
	None
	None
	None
(375/5)*13	975
2000-12*150	200
57.6/18+32.5	35.7
30*40/25-40	8
385-18+385	752
(5-1)*8	32
3/(1-(1/11))	((33)/(10))
12/(7-5)*7	42
120/(24/3)	15
2-2*(1/3)+(1/2)	1((5)/(6))
37+39+53+63	192
730*12	8760
45*24	1080
1+2+3+4+5+6+7+8+9	45
320/2-20/4	155
3000/(3000/5+150)	4
	None
2*(1-(1/4))	((3)/(2))
(10+53)/(1-20%-(2/7))*20%+10	34.5
	None
	None
10*4+3.14*10	71.4
(162+138)*14	4200
50*12/60	10
(30+24)/24	2.25
(5.25+0.125+5.75)*8	89
50*6/4	75
1/(1/2)/(1/3)	6
952/17+952	1008
0.75*4.6*50	172.5
120/(3/4)	160
(380+420)/(1-(3/5))	2000
(100-1)/3+7	40
18*15/9	30
162*14	2268
240*(1-(1/8))	210
(389+403)/36	22
3.14*(2^2-1^2)	9.42
950/19*159	7950
135*(4/5)+18	126
60/(5/9)*(1/4)	27
240*((3/4)+(2/3)-1)	100
350/(((3)/(1+3))-((1)/(1+5)))	600
390/(845/13)	6
(8*1.2+5.4)/5	3
15*3+21	66
24/(2/3)	36
120/(3/4)	160
100-57	43
24/(1-(2/5))	40
(222*10+1110)/222	15
25/(5/8)	40
	None
2700*(2/5)*(1/3)	360
24/4.8*10	50
	None
100/(1-(5/9))	225
3.95+0.8+3.95	8.7
80/(((4)/(4+1))-((2)/(2+3)))*((1)/(4+1))	40
32/(5-1)*(7-1)	48
37*51+9*26	2121
2700/(25+20)*150	9000
	None
4*12+3	51
(28+16)*2/2	44
(5*8/(1/4)-5*8)/(5+(5/2))+8	24
1/(3+1)	((1)/(4))
150/(5/6)	180
3.14*30*60	5652
(11+969)/20	49
240*(5/8)	150
390*4	1560
(850+50)/3	300
	None
(52-10)/6+1	8
60*(1-(1/15))	56
3.14*4.5*2*10	282.6
550*6+300	3600
	None
126*((5)/(4+5))	70
8*7*6	336
360/45	8
(3/4)-(3/4)*(2/5)-((3/4)-(3/4)*(2/5))*(2/7)	((9)/(28))
	None
(400+440)/(1-(2/5))*(2/5)	560
15+18-28	5
225*8-65+225	1960
(10-1.2*5)/0.2	20
(440-300)/(7-5)	70
12/3*8	32
248-(39+73)	136
(20-6-7)/20	((7)/(20))
	None
48.2+18.43+13.37	80
216/(8*9)	3
	None
200/40	5
1-16/20	((1)/(5))
113-28+113	198
(240-72)/(48+72)	1.4
52/4-(6+4)	3
640/8-30	50
72*25	1800
136+136+97	369
(1350-860)/7	70
280*(1-(1/4)-(1/7))	170
60*0.8	48
(3+2)*6	30
31*12+20	392
1/(1/5)	5
	None
18/(1/3)	54
432/6-16	56
15/2*8+24/3*6	108
(108+96)*12	2448
110*2+45*3	355
5*6+2	32
88-(45.2+32.8)	10
6/((3/5)+(4/7)-1)*(3/5)	21
(128-80)/4	12
12/(1+(1/5))	10
24/(4/7)-24	18
	None
50*(1+(1/10))	55
27*9+6	249
5000/40	125
(32*12+6)/15	26
	None
500/16*9	281.25
23*4	92
40.470	40.47
2854+510*3	4384
58.5/(1-(8/21))	94.5
	None
(12*8*2-12*8)/(8*2)	6
(75+60)*4.5	607.5
(7/8)+(1/4)+(7/8)	2
70*2/(4+6)	14
(2/3)/(1/3)	2
15/(3/5)-15	10
90/(1-(3/5)-(1/3))	1350
1/3	((1)/(3))
	None
36*6/4	54
2291-25*7	2116
25/40	((5)/(8))
300*3/6	150
(250+300)*2.9	1595
1.2/(18.8+1.2)	6%
	None
(560-480)/8	10
5-(6*0.24+4*0.68)	0.84
1-(1/9)	((8)/(9))
31+31	62
	None
(10+6-1)*(12+9-1)	300
456/3-72	80
(11.4-2.8*3)/2	1.5
460/5/4	23
4*(1-(1/4))	3
4/(1/3)-4-4/(1/3)*(1/4)	5
90*20/18	100
(3/10)	0.3
9/(1-(1/4))-9/(1-(1/4))*(5/6)	2
(40+28)*4+30	302
(4100-66)*6/4*7	42357
	None
2970/18*40	6600
55/((4/7)-((3)/(3+5)))	280
(115+85)*35	7000
156/3+156	208
	None
(1125-180)/15	63
(300-55)/5	49
400-(70-60)*3	370
18*3-4	50
10/(((5)/(7+5))-((1)/(4+1)))	((600)/(13))
480*(1-(5/8))/(1-(3/4))-480	240
80*(1/4)+1	21
11*12	132
364+4*28	476
45*1.6*0.8	57.6
24/4	6
	None
(690-242)/32	14
120*3+32	392
	None
	None
126*((2/7)-(1/6))	15
1752*2-305	3199
120*(4/5)*(2/3)	64
(150+300)/18	25
	None
4000-25*3	3925
3*3+3*4*4	57
(50*8+800)/(12+8)	60
(9/10)/(5+1)	0.15
(2/7)/(1/2)-(5/8)*(4/5)	((1)/(14))
(32-4)/32	((7)/(8))
1/15	((1)/(15))
45*(2/3)*(5/6)	25
42/(7/8)	48
	None
1500*(1-0.8)	300
170*6*15	15300
(125-25)/125	80%
3256-785	2471
20/4+1	6
1.5*5+3.8*3	18.9
3.56*10	35.6
	None
45*(1+(2/9))	55
110*(1-(2/11))	90
	None
30/(1+(1/5))	25
(5.6+0.7)*(1-0.4)	3.78
(87-78)/(85.31-85.13)	50
36+12+36	84
(350-8.5*23)/15	10.3
9*99*999	890109
(20-6*2+2)/2	5
(3-2.5)/2.5	20%
15*20/30	10
(500-230)/3	90
35/7	5
	None
84/(1-(5/8))	224
120*(5/8)	75
(9.5-1.5*5)/0.5	4
500*0.8	400
390/26	15
120*0.5	60
(83-11)/2	36
52*4+156	364
(36-15)/(7/8)	24
	None
	None
8/(1-(2/5)-(1/3))	30
(84-84*(1/3)-24)/84	((8)/(21))
150*18/25	108
18/(1-(1/10))	20
85*2+(85+76)*4	814
(9633/12844)	((3)/(4))
(120+9)/(3/10)	430
(690+150)/(1+(2/5))*(1-(2/5))	360
55/(1+(1/4)-(3/8)-(5/12))	120
5.76/(3.6*2)	0.8
40/(4*2)	5
196+397	593
120000/(12*20)	500
7*3/(8-7)	21
2460/(820/4)	12
120/(3/5)	200
180/(1-(3/5))+180	630
	None
120/(((1)/(2+1))-(1/5))	900
(1/5)*6/8	((3)/(20))
	None
30/20	((3)/(2))
60*3/(1-(1/3))	270
18-(25-10)	3
420*15/(15-3)	525
(85+75)*4.8	768
(25200-24000)/24000	5%
450*1.8/1.5	540
	None
15*10/(10-4)	25
54*7/6	63
	None
(4*0.75-1.5)/0.5	3
0.5/((2/3)+(7/18))	((9)/(19))
15/(3/8)-15	25
12.5+18.5+8.2	39.2
(38-22)*15	240
400+400*1.5	1000
	None
130*((5)/(5+4))	((650)/(9))
10*108+12*130	2640
48*7+5	341
4-1.6	2.4
150*(1-20%-(1/2))	45
(91-70)/70	30%
4*6*8	192
360/(2*3)	60
160/0.8*0.7	140
	None
(18*2+83)/(2+5)	17
35/(1-(1/4)-(2/5))*(1/4)	25
1/7	((1)/(7))
90*8+325	1045
1991+8119+8009+1881	20000
120*85%-70	32
800*(3/5)	480
(2000+250)/2000	112.5%
108*6+112	760
	None
	None
800/(4/5)	1000
	None
120/(2*4)	15
1800/(42+48)	20
4/((1/4)-(1/6))	48
5/4	1.25
33/(3/4)/(2/3)	66
3*(12-1)	33
420/(32+28)	7
385/3.5-60	50
24/(1.2+1.8)	8
45*(5/9)	25
2670-980+2670	4360
32*8+12	268
400/((3/5)-(2/5))	2000
	None
24/(5-3)*(5+3)	96
35/3.5/2	5
20-20*(12/15)	4
1500*(1-(5/6))	250
(265+135)*25	10000
9*47+1	424
(900/5+25)*16	3280
45.6*100*(1/10)	456
(2/5)-(2/15)+(2/5)	((2)/(3))
1000-270	730
28.7+(28.7-6.3)	51.1
10/20%-10	40
	None
360-25*4	260
150*16/(150+10)	15
1-(9/11)	((2)/(11))
8500/(1-(3/20))	10000
	None
(270-80*1.5)/80	1.875
62*(6+5)	682
	None
3.5/1.4	2.5
(32.8+3.6)/4	9.1
60*(1+(1/6))	70
	None
378/(1+(1/8))	336
195/3-265/5	12
69+69/3+15	107
8*4	32
(50.31-7.2*3.5)/2.7	9.3
	None
54*(5/6)/(3/4)	60
(1+1)/(1/6+1/4)	4.8
(60+80)*11	1540
1.9/(2-1.5)	3.8
120/(6/7)/(2/5)	350
30+28-46	12
78/(1-(1/6)-(1/3))	156
60*((5)/(2+5+5))	25
504/(21.7-14.98)	75
2.7*1.8+0.76/0.4	6.76
(1/2)/((1/3)-(1/4))	6
	None
3.35+0.21-0.18	3.38
48/(3/4)*(5/8)	40
10.2/(1.3+0.4)	6
10/(1/8)*(4/5)	64
36/(6-2)	9
30.6/0.6*5.32	271.32
64/4-1	15
65*(3/5)*(2/3)	26
1/(4+1)	((1)/(5))
20-(20*5-79)/(5+2)	17
175/7*(32+7)	975
253*(4/11)	92
148*6+1	889
	None
(720+800)*6	9120
120/(1-(1/6))	144
192/24*32	256
120/(1-(1/6))	144
(328-50)*2	556
(1780-100)/8	210
480/(4/7)	840
(8/10)-(2/10)	((3)/(5))
(3*2/2)*4	12
(60+70)*5	650
	None
	None
250/(1-(6/11))	550
(3/2)*(1/2)	((3)/(4))
209/(1+(2/9))	171
10/((1/4)-(1/5))	200
	None
(2/5)/((2/15)/4)	12
	None
	None
(58+82)*30	4200
	None
(101-11)/9	10
8/11	((8)/(11))
	None
16/10*100	160
	None
	None
12/(4-1)*(7-1)	24
140/((1/4)*(8/9))	630
20.60-(5.40+3.20)	12
(120+20)/2	70
(7*6+7*3+6*3)*2	162
80*6/(80-20)	8
15/(1-(3/7)-(3/7))*(1-(3/7))	60
(365+75)/5	88
3600/80-40	5
	None
5/(5/16)-5	11
(12500-8500)/12500	32%
	None
864/18	48
	None
(8*8-12)/8	6.5
(40/2-1)*2	38
1.33+0.5-0.07	1.76
(100/25+26)*3-14	76
(3.9+7.75-9.375)/(0.4875-0.4)	26
35*1.2*1.5	63
(1.5-0.6)*(3-1.8)	1.08
(16+16-2)/(1/4)	120
(4-3)/4	((1)/(4))
(50-25)*6	150
	None
3/(1/5)-3	12
15*12*10	1800
	None
(20-10)/(6-3)*6+10	30
360-360*(1-(1/5))/(8/9)	36
1075/(17+26)	25
15+15+6	36
(80-20)/(1-(1/3))	90
8/(4/5)/(1/3)	30
(1500-300)/(1-(2/3))	3600
4*(4-1)	12
(50+25)*200	15000
(3/5)-(1/5)	((2)/(5))
1200/(1-30%-(1/5))	2400
(320-280)/320	12.5%
	None
	None
	None
12*(18-12)	72
9/15	((3)/(5))
1/(1+3)	((1)/(4))
	None
	None
(65+60)*4.8	600
4.8*0.5	2.4
5+5+5+1	16
280*0.75	210
1500/(1500/60-10)	100
	None
48.83+126.3-45	130.13
42-42*25/35	12
1/(1/10)	10
(380-70*3-20)/3	50
(35+15)+(15+8)	73
4*4*4/(8*2.5)	3.2
2400+2400*(1+(3/8))	5700
(10000*7.5*4%-2966)/(7.5*4%+8.2)	4
(16*5)/(1-(3/5))	200
330/(17+16)	10
48+65*2	178
10-(7.8+1.5)	0.7
	None
	None
200/2000	10%
400+6*25	550
12*12*12/(4*4)	108
3.8*10	38
3*4*5-2	58
4*8-18	14
(12-3.6)/(3/5)	14
(654-22-42*8)/8	37
120*2-10	230
5.1/15*(15-1)	4.76
65*(2/13)+2	12
	None
	None
	None
880/55	16
104*8	832
750-(255+407)	88
(25+35)/(15/31)	124
	None
(1800-1800*(1/5))/(3/5)	2400
	None
3*4	12
18/(1/3)*(2/9)	12
	None
(3.14*1*8)*0.8*4	80.384
2300/(1/4)	9200
24+24*(5/4)	54
120/4	30
33.6/8.4	4
468-405	63
36/(4/5)+36	81
65*8	520
	None
	None
(128+22)/3	50
120/(1+(1/3))*(1-(1/3))	60
2/(8*1.25)	0.2
85-3	82
150*1.4-15+150	345
	None
	None
(42+3)*(1-(5/9))	20
75*12/(375-75)	3
	None
153+(153-23)	283
270/3*((5)/(5+4))	50
4*7+2	30
114/6	19
140/20	7
15/(1/4)	60
(12+36)*0.8	38.4
9+1	10
24*46+434	1538
0.15+0.6	0.75
(4/11)/(1+(4/11))	((4)/(15))
85+26-42	69
(120*4.8)/(4.8-0.3)	128
	None
(2000-1100)/2000	45%
5.4*2.1-1.25	10.09
	None
80*(3/4)/(2/5)	150
40/(1-(3/8))	64
120-120*(1/5)-120*(1/4)	66
50/(200+50)	20%
90*3.5/5	63
(40*5)/(40+10)	4
60-35+1	26
210/(5-3)*5	525
5.3*4	21.2
315*4-315	945
60000*((3)/(2+3))	36000
3.14*0.2*2*5	6.28
912/(19*3)	16
(2500-2450)/2500	2%
12.9/(98.9-12.9)	15%
8+88+888+8888+88888	98760
	None
4/(6+4)	40%
8/(1/10)	80
6/(1/5)	30
480*6	2880
400-310+80*3	330
1280/(100*4/5)	16
100*(1-(2/5))*(1.2*(1/12))	6
1-(2/5)-(1/3)	((4)/(15))
20-(20*5-68)/(5+3)	16
56/8	7
18*206+430	4138
960/16-960/20	12
	None
30*4/3	40
4*2+2	10
	None
	None
12/(4/5)/(3/4)	20
142.5/0.95	150
46-(17+14-4)	19
(260-12*5)/10	20
12+28-7+13	46
(2500-100*5)/125	16
50/(350+50)	12.5%
100-8.5*5	57.5
	None
45/(3/4)*(3/5)	36
9+9.99+9.999+9.9999	38.9889
1.5*24/(1.5-0.3)	30
	None
3*6	18
5/(1-(2/3))	15
3/10	((3)/(10))
(1740-300)/3.6	400
	None
(32/7)	4((4)/(7))
(180+320)/20	25
56*(1-(1/7))	48
30/5	6
(105+42*5)/(3+5)	39.375
360/(10*3)	12
2000-130*15	50
13.6+2.5+1.5	17.6
3596/62	58
(8+6)*25	350
5/(5/8)-5	3
1.38/100	0.0138
8*(1/4)	2
135/3*5	225
35+35*(3/5)	56
350/3.5-45	55
(8-3.65)/3	1.45
(2/3)+(3/4)+(1/12)	((3)/(2))
(30+50)/(1-(3/7))	140
(29+35)/4	16
600-350+287	537
60/20-60/30	1
32/(4/5)	40
520*2+520	1560
325-(25-16)/5%+25	170
(28-6)*4	88
(6420-780*5)/3	840
77/7	11
25-2.65-2.65	19.7
1128/(38-14)	47
18+30-1	47
72/(1-(2/5)-(1/5))	180
(5/6)/5	((1)/(6))
16/(40/10)	4
(512/4)/(320/5)	2
18-18*(1/3)	12
200-15*8	80
((1/5)+(1/7))/(1/10)	((24)/(7))
20/(3-1)-1	9
	None
688/(80+92)	4
80*(1/5)+1	17
(200-46)/22	7
	None
152-52+152	252
200/0.8	250
629-158	471
0.6*1.2	0.72
210.6-109.8+107.5	208.3
1/((1/9)/3)	27
2060-3604/34	1954
	None
5500/(1-(3/8))	8800
	None
32*(3/2)*(1/3)	16
(400/20)*3/4*2/6	5
(7200-6000)/6000	20%
1-(4/6)	((1)/(3))
12/(((9)/(11+9))-((3)/(3+5)))	160
23/40	57.5%
5*(60-48)+24	84
15/0.3*5.85	292.5
(240+120)*0.8	288
(8*5*4)*0.85	136
12+12*(5/9)	18((2)/(3))
30/5*8	48
1500/3/30	16((2)/(3))
100*5/(300-100)	2.5
30-1-1	28
120/(1/6)*(2/9)	160
700/7/5	20
4500*(1-(1/3))	3000
4/(4+3)	((4)/(7))
(3200+2400)/7	800
(12*30-15*20)/(30-20)	6
1/(1+100)	((1)/(101))
12/2.4	5
(2/3)/((5/12)/10)	16
18/(1-(2/5))*(2/5)	12
	None
140/20	7
(738-246)/(246/3)	6
4/(5-1)*(10-1)	9
50-19.5-21.8	8.7
62*4-45*4	68
200+200*4	1000
1-(1/8)-(5/8)	((1)/(4))
	None
5/((1/2)-(1/3))	30
	None
42-14+42	70
175/5*12	420
(32-4)/32	((7)/(8))
	None
8844+155	8999
18*10+18*2*2+10*2*2	292
9.3/0.5/2.4	7.75
(84-68)*4	64
	None
2009*(11-8)	6027
15.4+5.8+15.4	36.6
(100+80)*((11)/(7+11))-80	30
336/6-288/6	8
(204-120)/42	2
(200+250)/(3/5)	750
1-(5/4)+(7/12)-(9/20)+(11/30)+(15/56)	((29)/(56))
	None
(6/7)/(2/21)	9
	None
6*25*8	1200
50*(129+21)	7500
160/(1-(1/3)-(2/5))	600
(489+479)/8	121
	None
16*78/12	104
3/(3+4+5)	((1)/(4))
	None
(45*6)/(6+1)	38((4)/(7))
525*55	28875
1/(1/(1/3)+1/(1/4))	((1)/(7))
5600*95*0.95	505400
4.25+1.27+4.25	9.77
20-(5.5-2.15+5.5)	11.15
1200/(45+55)	12
(832-56*2)/(56+64)	6
	None
800/(8/9)	900
	None
	None
	None
25.8+18.2	44
31.4/3.14	10
6/(4-1)*(5-1)	8
(120+100)*5	1100
10-(10*(1/5)+(1/2))	7((1)/(2))
(1070-130*5)/3	140
16*15/10	24
(36+2)*5/(36-2)	5((10)/(17))
	None
	None
(500*3*2)/(3+2)	600
24.5/(4.5/3+10/5)	7
3*17+2	53
123*5	615
30/6	5
(146+94)*(7/8)	210
180+180/36	185
	None
50/(2450+50)	2%
22.4/56-15.75/45	0.05
72*(7/9)*(11/8)	77
((1/8)+(1/12))*2	((5)/(12))
156*3+96	564
(7/20)-(1/20)+(7/20)	((13)/(20))
306/3	102
300*2-40	560
13.5-3.5	10
487-409+3866	3944
180-(1/9)	179((8)/(9))
(32+28)-20	40
2080/(1+(1/6)+1)	960
240/(20*3)	4
2600*3-800	7000
210/5	42
	None
(1.5*100-84)/(1.5+15)	4
1-(3/17)-(8/51)-(1/6)	((1)/(2))
3.5/2.5*1.6*3	6.72
(7/10)*(5/14)	((1)/(4))
(160*25%+40)/(2/3)	120
69/(251-182)	1
768/8/6	16
4500-1200-1200	2100
260/65	4
1+2*(3+4)*5+6	77
(7/10)-(2/5)-(1/4)	((1)/(20))
(150+50)*3-20	580
61-(25-13+1)	48
(7/8)+(3/4)+(1/2)	2((1)/(8))
(21+47)/(1-(1/3))	102
(26-5*2.5)/3	4.5
(1100-65*4)/(65+75)*150	900
	None
54*(1+(1/6))	63
(2400-1800)/2400	25%
7.2/(0.24*1.25)	24
(1/6)+(1/5)	((11)/(30))
100/(1/2)/(1/20)	4000
(500-50)/25	18
10*(1-(2/5))-(3/10)	5((7)/(10))
2.5*18-1.2/2.4	44.5
1-(1/4)	((3)/(4))
50/(25-5)*5	12.5
2.8+1.2*0.7	3.64
932-192	740
	None
40/(2/5)	100
(4000-2400)/4000	40%
68*3+68	272
(245-115)/5	26
1.52+0.18-0.11	1.59
72/6/4	3
64.5+(64.5-10.5)/2	91.5
	None
	None
	None
400/(320-300)	20
	None
540/30*45-540	270
38.4+24.8+25.3	88.5
(1.3-0.1)*65/1.3	60
0.09*8	0.72
	None
565-65-35	465
28*(1-(1/4))	21
3.75*(2-1.2)/1.2	2.5
24.8*(1-0.6)	9.92
200*(1/4)+200*(1/5)	90
(40-10)/40	75%
5+(5-2)	8
(150+73)*4	892
3/((1/3)-(1/4))*(1-(1/3)-(1/4))	15
(1260-63)/1260	95%
50*16+30	830
(1-(1/5)/4*5)/((1/5)/4+(1/10)/3)	9
(1800-840)/(840/7)	8
(60-24)/60	((3)/(5))
	None
(490-16-8-16)/8	56.25
216*(3/8)	81
505*((1)/(100+1))	5
1000/(25-5)	50
150/(1-(1/10))-150	16((2)/(3))
(26-5)/(8-1)	3
	None
150-80-12	58
900/4500	20%
	None
165+(165+55)	385
12*(1/5)	2.4
(100-7)/3	31
2500*(4/5)*(3/4)	1500
165*(1+(1/5))	198
425-300+420	545
	None
39+32-45	26
2010*20112011-2011*20102010	0
64/(1-(1/3)-(2/5))	240
(3/4)*8	6
260-105-105	50
360/(120/3)	9
45*6/5-45	9
45.5/5	9.1
3000/(1+(1/5))	2500
802-186+349	965
(60+30)/(2/3)	135
120/(((5)/(3+5))-((3)/(3+5)))	480
930-260-340	330
20-15	5
406/29	14
	None
158+(158*2+21)	495
	None
(398-50*3)/4	62
2400/(1-(1/11))	2640
(3/4)/(3/8)*(2/5)	((4)/(5))
(3/2)/(1-(3/5))	((15)/(4))
(540-40*3)/42	10
4*100	400
333*44+666*16+999*8	33300
1/(1+(2/5))	((5)/(7))
8/32	((1)/(4))
24/4-1	5
	None
25*160*2	8000
25*(1+(1/5))*(1-(1/3))	20
	None
20-(20*5-86)/(5+2)	18
264*(1/3)+264*(5/12)	198
108+108/3	144
(35-7*2.5)/5	3.5
1-(1/10)-(1/5)-(3/10)	((2)/(5))
12+66-48	30
5/(45+5)	10%
6.73+2.56+1.44+3.27	14
50*4*2	400
9126/26	351
180*(3/4)/(1/3)	405
	None
2*2/(16-14)*(16+14)	60
660/6*2	220
(15.6-2.5+15.6)/(4+3)	4.1
3/(5-1)*(614-1)	459.75
72-1080/20	18
40/0.8	50
300/(1300+300)	((3)/(16))
320+320/4*5	720
	None
400/(1-(3/5))	1000
5/(1/8)*(3/10)	12
10-(10*8-47)/(8+3)	7
(105-65)/105	((8)/(21))
30*(0.5-0.38)	3.6
60*(7/12)*(2/9)	7((7)/(9))
15*80+66	1266
24/(3-1)	12
((2/5)+(7/10)*(2/7))*(3/5)	((9)/(25))
720/18/2*20*3	1200
